source,historic_registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_ef,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w1,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage__list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural,prop_cave,prop_culture__entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock_formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative_structure_or_landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law_/_government_facility,prop_mine,prop_park_/_garden,prop_residential_facility,prop_scenic_area,prop_transportation_facility,prop_volcano,prop_battlefield,prop_commercial_/_exchange_facility,prop_educational_facility,prop_health_/_welfare_facility,prop_island(s),prop_marine_zone,prop_mountain,parking_/_storage_facility,river_catchment_system,sea,underground_facility,zoological_park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes,dataset_source,nrhp_ref_number,mwfrs_u_wall_unc,mwfrs_u_roof_unc,mwfrs_u_moment_frame_unc,wall_fenesteration_protection_front_unc,wall_fenesteration_protection_back_unc,roof_substrate_damage_u,overall_photos_front,overall_photos_back,overall_photos_left,overall_photos_right,detailed_photos_front,detailed_photos_back,detailed_photos_left,detailed_photos_right,elevations_assessed_front_o,elevations_assessed_back_o,elevations_assessed_left_o,elevations_assessed_right_o,address_suite,address_locality,address_postal_code,address_country,occupancy_o,year_built_o,understory_pct_of_building_footprint,roof_shape_o,roof_slope_o,construction_type_o,mwfrs_o,structural_wall_system_o,foundation_type_o,wall_anchorage_type_o,wall_substrate_o,wall_cladding_o,soffit_type_o,wall_fenesteration_protection_right_unc,wall_fenesteration_protection_left_unc,fenestration_protection_type_unc,fenesteration_ratio_o,large_door_opening_type_,opening_type,roof_system_o,r2wall_attachment_o,r2wall_attachment_type_unc,roof_substrate_type_o,roof_cover_o,overhang_length_o,secondary_water_barrier_o,secondary_water_barrier_u,retrofit_type_1_o,retrofit_type_1_u,retrofit_type_2_o,reotrofit_2_u,retrofit_year_o,hazards_present_o,status_o,wind_damage_rating_o,overall_damage_notes_o,surge_damage_rating_o,surge_damage_rating_u,rainwater_ingress_damage_rating_o,rainwater_ingress_damage_rating_u,damage_indicator_o,degree_of_damage_o,wind_damage_details_o,roof_structure_damage_o,roof_susbtrate_damage_o,foundation_failure_o,wall_structure_damage_o,wall_substrate_damage_o,wall_cladding_damage_o,wall_cladding_damage_level_u,stories_with_damage_o,stories_with_damage_u,soffit_damage_per_o,fascia_damage_per_o,per_building_footprint_eroded_o,per_building_footprint_eroded_u,damage_understory_per_o,piles_damage_o,foundation_damage_cause_o,oop_failure_n,oop_failure_s,oop_failure_e,oop_failure_w,ip_failure_n,ip_failure_s,ip_failure_e,ip_failure_w,building_open,building_enclosed,building_regular_shape,exposure_category,building_rigid,prop_parking_/_storage_facility,prop_river_catchment_system,prop_sea,prop_underground_facility,prop_zoological_park,distance_km,min_dimension,aspect_ratio,wall_slenderness,perimeter,total_wall_area,roof_wall_ratio,parapet_slenderness,mean_fenestration,max_dimension,plan_aspect_ratio
,,,,Mount Juliet,,subEF,36.14,36.23,-86.59,-86.52,36.23218,-86.496894,10277 Lebanon Rd Mount Juliet TN 37122 US,"Smith, Warner Price Mumford, House",,5.0,no,residential,2.0,1853.0,185.0,isolated,recessed,6.3,3.0,s,,19.5,14.0,0.2,gable,30,wooden_light_frame,3,wall_diaphragm_wood,roof_diaphragm_wood,no,,not_applicable,3,masonry_block_unreinforced,stone_un,3,,1,masonry,1,none,3,wood,yes,30.0,,10.0,0.0,,30.0,10.0,0.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,dimensional_lumber,2,standing_seam_metal,1,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1993,yes,residential,residential,residential,not_applicable,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,some,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,the given address is not entirely correct; cannot see the backside of the building (cannot find any imagery),QuadState,93000647.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,2.086603367517382,14.0,0.45,31500.0,67.0,422.09999999999997,0.4382847666429756,0.0,13.333333333333334,19.5,1.3928571428571428
,,,,Old Hickory,,subEF,36.26,36.29,-86.66,-86.54,36.263792,-86.649911,1101 Donelson Ave Old Hickory TN 37138 US,US Post Office-Old Hickory,,6.0,no,business,1.0,1918.0,450.0,isolated,recessed,5.3,3.5,n,,21.0,18.0,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,masonry_un,1,,1,masonry,1,none,3,not_applicable,no,10.0,15.0,20.0,30.0,10.0,15.0,30.0,20.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,yes,no,no,no,yes,no,no,wooden_un,1,,dimensional_lumber,1,tpo,1,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1985,yes,business,business,business,not_applicable,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,limited,limited,some,limited,no,no,yes,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,,QuadState,85002401.0,3.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,0.13555736581800593,18.0,0.29444444444444445,17666.666666666668,78.0,413.4,1.088534107402032,0.0,18.75,21.0,1.1666666666666667
,,,,Old Hickory,,subEF,36.26,36.29,-86.66,-86.54,36.2577,-86.648181,1216 Hadley Ave Old Hickory TN 37138 US,Old Hickory Methodist Church,,13.0,no,religious,2.0,1929.0,750.0,isolated,recessed,8.5,3.0,e,,30.0,35.0,0.3,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,masonry_un,1,,1,masonry,1,none,3,wood,yes,15.0,25.0,20.0,20.0,20.0,20.0,15.0,25.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,asphalt,3,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1985,yes,religious,religious,religious,not_applicable,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,limited,some,some,exceptional,no,no,no,no,yes,no,yes,yes,yes,yes,yes,religious,undamaged,no,no,no,"church side is 1 story, community side is 2-3 stories; complex roof because half flat and half gable",QuadState,85001557.0,3.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,0.560993222316178,30.0,0.2833333333333333,28333.333333333336,130.0,1105.0,0.6787330316742082,0.0,20.0,35.0,1.1666666666666667
,,,,Hendersonville,,0,36.26,36.29,-86.66,-86.54,36.279308,-86.596439,139 Rock Castle Ln Hendersonville TN 37075 US,Rock Castle,,19.0,no,museum,2.0,1796.0,265.0,isolated,recessed,7.4,3.5,n,,19.0,18.0,0.45,gable,45,masonry_stone,3,wall_diaphragm_stone,roof_diaphragm_wood,no,,single_leaf,3,stone,stone_un,3,,3,stone,1,none,3,not_applicable,no,10.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,,1,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1970,yes,museum,museum,museum,not_applicable,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,considerable,considerable,some,no value,no,no,no,yes,no,no,yes,yes,yes,yes,yes,museum,undamaged,no,no,no,"limited imagery of after the tornado, only aeriel imagery",QuadState,70000619.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,0.3648732640692824,18.0,0.41111111111111115,16444.444444444445,74.0,547.6,0.4839298758217677,0.0,8.75,19.0,1.0555555555555556
,,,,Hendersonville,,subEF,36.26,36.29,-86.66,-86.54,36.2929,-86.601258,178 Berrywood Dr Hendersonville TN 37075 US,"Donelson, Daniel Smith, House",,6.0,no,religious,1.0,1830.0,175.0,isolated,recessed,6.4,3.0,n,,13.0,12.0,0.26,gable,60,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,stone_un,3,,1,masonry,1,vinyl,3,not_applicable,no,10.0,,5.0,,10.0,,,5.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,standing_seam_metal,2,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1983,yes,residential,residential,residential,not_applicable,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"limited imagery of after the tornado, only aeriel imagery",QuadState,83003071.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,1.9445430580557237,12.0,0.5333333333333333,24615.384615384613,50.0,320.0,0.546875,0.0,7.5,13.0,1.0833333333333333
,,,,Hendersonville,,subEF,36.26,36.29,-86.66,-86.54,36.305225,-86.607011,105 Hazel Path Hendersonville TN 37075 US,Hazel Path,Hazel Path Mansion,19.0,no,museum,2.0,1857.0,530.0,isolated,recessed,9.5,4.0,n,,20.0,31.5,0.3,gable,45,masonry_un,2,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,stone_un,3,,1,masonry,1,vinyl,3,wood,yes,20.0,60.0,30.0,60.0,20.0,60.0,60.0,30.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,asphalt,3,0.3,0.0,,,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1984,yes,museum,museum,museum,not_applicable,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,considerable,considerable,exceptional,no value,no,no,no,yes,no,no,yes,yes,yes,yes,yes,museum,undamaged,no,no,no,half masonry and half wood construction; limited imagery after the tornado besides aeriel views,QuadState,84003713.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,3.4138697121024077,20.0,0.475,31666.666666666668,103.0,978.5,0.5416453755748595,0.0,42.5,31.5,1.575
,,,,Bethpage,,0,36.44,36.47,-86.44,-86.33,36.471222,-86.330917,31E US-31E Bethpage TN 37022 US,Durham's Chapel School,,1.0,no,,1.0,1923.0,215.0,isolated,recessed,5.3,3.0,w,,9.5,20.0,0.2,gable,30,wooden_light_frame_stone,3,wall_diaphragm_wood,roof_diaphragm_wood,no,,not_applicable,3,wood_frame,stone_un,3,,2,wooden_un,1,wood_plank,3,wood,yes,40.0,70.0,0.0,0.0,0.0,0.0,70.0,40.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,asphalt,3,0.35,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,2006,yes,,,,not_applicable,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,,,,,,limited,considerable,limited,exceptional,no,no,no,no,no,yes,yes,yes,yes,yes,yes,,undamaged,no,no,no,"limited imagery of after the tornado, only aeriel imagery (last google maps images were in 2007)",QuadState,6000652.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,0.15597786738332242,9.5,0.5578947368421052,26500.0,59.0,312.7,0.6875599616245603,0.0,27.5,20.0,2.1052631578947367
,,,,Hestand,,subEF,36.58,36.65,-85.77,-85.6,36.653908,-85.628531,5241 Celina Rd Hestand KY 42151 US,"Baxter, Barlow, House",,5.0,no,residential,2.0,1904.0,200.0,isolated,recessed,8.5,3.5,w,,14.0,19.0,0.2,gable,45,wooden_light_frame,3,wall_diaphragm_wood,roof_diaphragm_wood,no,,not_applicable,3,masonry_block_unreinforced,concrete_un,3,,1,wooden_un,1,vinyl,3,wood,yes,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,standing_seam_metal,3,0.35,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,2001,yes,residential,residential,residential,not_applicable,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,limited,limited,some,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,metal/tin roof; brick used somewhere in the building?,QuadState,1000795.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,1.5676262427524708,14.0,0.6071428571428571,42500.0,66.0,561.0,0.35650623885918004,0.0,20.0,19.0,1.3571428571428572
,,,,Mayfield,,3,36.4832,37.6077,-89.135,-86.5064,36.741966,-88.637769,215 W Broadway Mayfield Graves County KY 42066 US,,,6.0,yes,business,2.0,1900.0,566.0,row_end,right_on_street,6.6,3.3,s,,45.0,12.35,0.22,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,slab_on_grade,3,,2,masonry,3,none,3,not_applicable,no,40.0,20.0,0.0,0.0,40.0,20.0,0.0,0.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,yes,no,no,no,yes,no,no,no,wooden_un,3,,dimensional_lumber,3,asphalt,3,0,0.2,,yes,reinforced_masonry,3.0,wind,destroyed,4.0,8.0,5.0,,5.0,100.0,,100.0,1.0,10.0,100.0,100.0,100.0,100.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,not_applicable,erosion,0.0,0.0,2,yes,not_applicable,yes,business,business,business,2023,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,some,limited,limited,considerable,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,severe,yes,yes,yes,"No data online other than photos. It looks like the information is accurate. I put the archetype as T6 because it is a buisness building and it is a part of a strip mall. I didn't think others fit it as well. It is a 2 story masonry building with a flat roof, maybe the T8 would fit it based on the walls, but the area is too large, it is more similar to the T7",QuadState,,3.0,3.0,3.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,4.5761259785471475,12.35,0.534412955465587,30000.0,114.7,757.02,0.7476684896039735,909.0909090909091,15.0,45.0,3.6437246963562755
,,,,Mayfield,,3,36.4832,37.6077,-89.135,-86.5064,36.741939,-88.637562,213 W Broadway Mayfield Graves County KY 42066 US,,,6.0,yes,business,2.0,1900.0,330.0,row_middle,right_on_street,6.6,3.3,s,,33.0,10.0,0.21,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,3,masonry_block_unreinforced,slab_on_grade,3,,2,masonry,3,wood_plank,3,not_applicable,no,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,3,asphalt,3,0,0.3,,yes,reinforced_masonry,3.0,wind,destroyed,4.0,8.0,5.0,,5.0,100.0,,100.0,2.0,25.0,100.0,100.0,100.0,100.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,not_applicable,erosion,0.0,0.0,2,yes,not_applicable,yes,business,business,business,2023,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,some,limited,limited,considerable,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,severe,yes,yes,yes,this one is part of the same strip as the previous building. ,QuadState,,3.0,3.0,3.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,4.56464380997321,10.0,0.6599999999999999,31428.57142857143,86.0,567.6,0.5813953488372092,1428.5714285714287,10.0,33.0,3.3
